Session_ID,User_ID,Device,Region,Channel,Product_Category,Event_Order,Max_Event,Session_Start
SES04903,USR04903,Desktop,West,Social Media,Beauty,4,Purchase,2025-10-18 18:16:12
SES04904,USR04904,Tablet,West,Social Media,Home,2,Add to Cart,2025-10-29 20:32:00
SES04905,USR04905,Tablet,North,Social Media,Sports,1,Browse,2025-10-27 23:25:01
SES04906,USR04906,Desktop,West,Email,Beauty,3,Checkout,2025-10-12 21:06:51
SES04907,USR04907,Desktop,North,Email,Electronics,1,Browse,2025-10-03 23:05:53
SES04908,USR04908,Desktop,West,Organic,Beauty,3,Checkout,2025-10-30 19:34:52
SES04909,USR04909,Mobile,South,Email,Home,1,Browse,2025-10-28 14:50:30
SES04910,USR04910,Mobile,West,Social Media,Sports,1,Browse,2025-10-02 23:33:42
SES04911,USR04911,Desktop,East,Google Ads,Sports,2,Add to Cart,2025-10-12 00:02:06
SES04912,USR04912,Mobile,West,Email,Fashion,2,Add to Cart,2025-10-18 09:52:02
SES04913,USR04913,Mobile,West,Google Ads,Home,2,Add to Cart,2025-10-11 11:51:27
SES04914,USR04914,Desktop,South,Social Media,Sports,3,Checkout,2025-10-18 07:54:36
SES04915,USR04915,Tablet,South,Email,Sports,3,Checkout,2025-10-14 11:14:18
SES04916,USR04916,Desktop,East,Organic,Electronics,3,Checkout,2025-10-27 13:54:59
SES04917,USR04917,Mobile,South,Email,Home,1,Browse,2025-10-20 23:52:04
SES04918,USR04918,Tablet,East,Google Ads,Home,1,Browse,2025-10-09 09:29:40
SES04919,USR04919,Desktop,East,Google Ads,Beauty,2,Add to Cart,2025-10-09 12:29:23
SES04920,USR04920,Desktop,South,Google Ads,Sports,3,Checkout,2025-10-04 07:39:58
SES04921,USR04921,Desktop,East,Google Ads,Fashion,4,Purchase,2025-10-09 21:14:19
SES04922,USR04922,Mobile,East,Email,Electronics,2,Add to Cart,2025-10-30 23:20:45
SES04923,USR04923,Desktop,East,Social Media,Fashion,2,Add to Cart,2025-10-31 08:36:45
SES04924,USR04924,Desktop,North,Email,Electronics,1,Browse,2025-10-24 18:56:43
SES04925,USR04925,Mobile,West,Email,Sports,3,Checkout,2025-10-31 08:00:47
SES04926,USR04926,Mobile,West,Organic,Fashion,2,Add to Cart,2025-10-18 06:48:59
SES04927,USR04927,Tablet,West,Social Media,Sports,2,Add to Cart,2025-10-31 08:24:17
SES04928,USR04928,Desktop,West,Organic,Fashion,2,Add to Cart,2025-10-12 00:34:51
SES04929,USR04929,Mobile,East,Google Ads,Electronics,1,Browse,2025-10-26 20:44:29
SES04930,USR04930,Desktop,South,Organic,Sports,3,Checkout,2025-10-12 19:11:50
SES04931,USR04931,Mobile,East,Email,Electronics,2,Add to Cart,2025-10-09 23:12:34
SES04932,USR04932,Desktop,North,Organic,Beauty,4,Purchase,2025-10-22 19:40:22
SES04933,USR04933,Mobile,South,Email,Home,2,Add to Cart,2025-10-05 09:02:26
SES04934,USR04934,Tablet,West,Google Ads,Home,1,Browse,2025-10-15 20:39:19
SES04935,USR04935,Tablet,North,Google Ads,Electronics,2,Add to Cart,2025-10-24 18:07:10
SES04936,USR04936,Desktop,South,Social Media,Electronics,3,Checkout,2025-10-01 20:14:29
SES04937,USR04937,Mobile,South,Social Media,Sports,4,Purchase,2025-10-17 03:58:15
SES04938,USR04938,Tablet,South,Google Ads,Electronics,3,Checkout,2025-10-30 23:51:48
SES04939,USR04939,Desktop,West,Google Ads,Sports,3,Checkout,2025-10-24 12:10:42
SES04940,USR04940,Desktop,South,Social Media,Sports,2,Add to Cart,2025-10-12 04:17:46
SES04941,USR04941,Tablet,West,Email,Fashion,1,Browse,2025-10-16 13:56:58
SES04942,USR04942,Tablet,West,Google Ads,Electronics,4,Purchase,2025-10-15 08:33:40
SES04943,USR04943,Desktop,South,Social Media,Home,3,Checkout,2025-10-25 19:29:15
SES04944,USR04944,Mobile,East,Social Media,Fashion,1,Browse,2025-10-13 18:12:53
SES04945,USR04945,Tablet,West,Email,Fashion,4,Purchase,2025-10-06 22:58:44
SES04946,USR04946,Desktop,West,Organic,Fashion,3,Checkout,2025-10-21 03:53:40
SES04947,USR04947,Tablet,West,Email,Beauty,1,Browse,2025-10-08 13:41:15
SES04948,USR04948,Tablet,West,Organic,Sports,3,Checkout,2025-10-28 12:12:21
SES04949,USR04949,Mobile,West,Organic,Electronics,3,Checkout,2025-10-19 06:31:34
SES04950,USR04950,Desktop,West,Organic,Electronics,2,Add to Cart,2025-10-13 02:40:39
SES04951,USR04951,Desktop,South,Social Media,Electronics,2,Add to Cart,2025-10-11 19:49:49
SES04952,USR04952,Mobile,East,Social Media,Sports,3,Checkout,2025-10-24 01:01:49
SES04953,USR04953,Mobile,East,Email,Home,2,Add to Cart,2025-10-06 02:26:46
SES04954,USR04954,Desktop,North,Email,Home,3,Checkout,2025-10-17 06:25:09
SES04955,USR04955,Mobile,South,Social Media,Beauty,1,Browse,2025-10-18 07:54:42
SES04956,USR04956,Tablet,North,Email,Beauty,2,Add to Cart,2025-10-15 15:52:16
SES04957,USR04957,Desktop,East,Google Ads,Home,2,Add to Cart,2025-10-28 09:31:29
SES04958,USR04958,Mobile,West,Google Ads,Beauty,2,Add to Cart,2025-10-15 09:00:03
SES04959,USR04959,Desktop,West,Social Media,Beauty,4,Purchase,2025-10-17 18:06:10
SES04960,USR04960,Mobile,West,Email,Beauty,2,Add to Cart,2025-10-16 11:23:35
SES04961,USR04961,Tablet,North,Email,Beauty,2,Add to Cart,2025-10-21 03:23:50
SES04962,USR04962,Mobile,North,Email,Sports,3,Checkout,2025-10-27 11:50:07
SES04963,USR04963,Desktop,East,Organic,Electronics,3,Checkout,2025-10-15 00:39:51
SES04964,USR04964,Tablet,East,Organic,Sports,3,Checkout,2025-10-07 00:54:22
SES04965,USR04965,Tablet,South,Organic,Electronics,3,Checkout,2025-10-13 18:50:20
SES04966,USR04966,Tablet,South,Organic,Electronics,2,Add to Cart,2025-10-27 08:26:33
SES04967,USR04967,Mobile,South,Google Ads,Electronics,1,Browse,2025-10-07 18:25:10
SES04968,USR04968,Mobile,West,Organic,Home,4,Purchase,2025-10-13 05:32:19
SES04969,USR04969,Mobile,West,Organic,Electronics,1,Browse,2025-10-11 15:24:50
SES04970,USR04970,Mobile,North,Social Media,Electronics,2,Add to Cart,2025-10-21 20:36:35
SES04971,USR04971,Desktop,North,Organic,Electronics,4,Purchase,2025-10-06 13:06:19
SES04972,USR04972,Tablet,South,Google Ads,Sports,3,Checkout,2025-10-17 16:52:04
SES04973,USR04973,Tablet,West,Organic,Home,3,Checkout,2025-10-27 01:18:27
SES04974,USR04974,Desktop,South,Social Media,Beauty,3,Checkout,2025-10-27 05:05:34
SES04975,USR04975,Mobile,East,Social Media,Sports,3,Checkout,2025-10-23 07:42:50
SES04976,USR04976,Mobile,West,Google Ads,Fashion,1,Browse,2025-10-21 12:44:48
SES04977,USR04977,Tablet,West,Social Media,Sports,1,Browse,2025-10-20 08:38:23
SES04978,USR04978,Mobile,West,Google Ads,Fashion,3,Checkout,2025-10-28 14:20:16
SES04979,USR04979,Desktop,East,Google Ads,Fashion,1,Browse,2025-10-13 00:56:01
SES04980,USR04980,Mobile,East,Organic,Sports,4,Purchase,2025-10-23 15:12:27
SES04981,USR04981,Tablet,East,Social Media,Electronics,2,Add to Cart,2025-10-12 16:02:33
SES04982,USR04982,Tablet,South,Google Ads,Fashion,1,Browse,2025-10-19 02:40:56
SES04983,USR04983,Desktop,South,Social Media,Fashion,2,Add to Cart,2025-10-30 17:31:59
SES04984,USR04984,Mobile,South,Email,Fashion,2,Add to Cart,2025-10-09 07:06:30
SES04985,USR04985,Mobile,East,Google Ads,Fashion,2,Add to Cart,2025-10-16 17:57:09
SES04986,USR04986,Tablet,South,Google Ads,Fashion,2,Add to Cart,2025-10-18 15:56:06
SES04987,USR04987,Desktop,West,Google Ads,Electronics,4,Purchase,2025-10-19 09:57:14
SES04988,USR04988,Desktop,North,Google Ads,Sports,4,Purchase,2025-10-29 18:08:51
SES04989,USR04989,Tablet,East,Email,Electronics,3,Checkout,2025-10-27 04:00:17
SES04990,USR04990,Tablet,North,Email,Beauty,2,Add to Cart,2025-10-02 07:11:46
SES04991,USR04991,Desktop,South,Google Ads,Sports,3,Checkout,2025-10-17 21:26:36
SES04992,USR04992,Mobile,North,Email,Electronics,2,Add to Cart,2025-10-24 22:39:39
SES04993,USR04993,Tablet,North,Google Ads,Beauty,2,Add to Cart,2025-10-29 06:02:15
SES04994,USR04994,Mobile,South,Email,Electronics,2,Add to Cart,2025-10-08 07:02:18
SES04995,USR04995,Mobile,East,Organic,Home,2,Add to Cart,2025-10-16 09:27:11
SES04996,USR04996,Tablet,North,Google Ads,Fashion,3,Checkout,2025-10-30 06:13:03
SES04997,USR04997,Desktop,East,Organic,Electronics,1,Browse,2025-10-14 21:35:02
SES04998,USR04998,Tablet,West,Email,Fashion,1,Browse,2025-10-10 00:14:48
SES04999,USR04999,Desktop,North,Social Media,Home,1,Browse,2025-10-27 19:39:34
SES05000,USR05000,Tablet,East,Organic,Fashion,2,Add to Cart,2025-10-25 12:55:28
SES05001,USR05001,Tablet,North,Social Media,Beauty,1,Browse,2025-10-07 12:44:46
SES05002,USR05002,Tablet,East,Organic,Home,3,Checkout,2025-10-04 07:29:19
SES05003,USR05003,Desktop,West,Social Media,Beauty,4,Purchase,2025-10-27 09:52:10
SES05004,USR05004,Desktop,North,Email,Sports,1,Browse,2025-10-01 22:12:43
SES05005,USR05005,Desktop,West,Social Media,Fashion,3,Checkout,2025-10-12 18:03:18
SES05006,USR05006,Tablet,North,Google Ads,Sports,3,Checkout,2025-10-03 06:11:02
SES05007,USR05007,Tablet,East,Social Media,Home,1,Browse,2025-10-19 10:09:05
SES05008,USR05008,Mobile,South,Organic,Electronics,4,Purchase,2025-10-26 06:24:02
SES05009,USR05009,Desktop,West,Social Media,Home,1,Browse,2025-10-26 01:31:56
SES05010,USR05010,Desktop,East,Email,Fashion,2,Add to Cart,2025-10-11 19:06:25
SES05011,USR05011,Tablet,North,Google Ads,Home,3,Checkout,2025-10-13 14:04:33
SES05012,USR05012,Tablet,North,Google Ads,Electronics,3,Checkout,2025-10-30 15:02:17
SES05013,USR05013,Mobile,East,Organic,Beauty,2,Add to Cart,2025-10-05 14:52:12
SES05014,USR05014,Mobile,West,Social Media,Sports,2,Add to Cart,2025-10-21 18:39:58
SES05015,USR05015,Mobile,East,Social Media,Home,1,Browse,2025-10-17 14:41:54
SES05016,USR05016,Desktop,North,Google Ads,Fashion,4,Purchase,2025-10-06 16:54:59
SES05017,USR05017,Mobile,South,Email,Beauty,1,Browse,2025-10-18 09:02:32
SES05018,USR05018,Desktop,East,Social Media,Electronics,3,Checkout,2025-10-20 20:41:26
SES05019,USR05019,Tablet,East,Google Ads,Sports,1,Browse,2025-10-05 09:10:52
SES05020,USR05020,Tablet,North,Email,Beauty,2,Add to Cart,2025-10-26 05:35:21
SES05021,USR05021,Tablet,East,Google Ads,Beauty,3,Checkout,2025-10-27 00:59:31
SES05022,USR05022,Tablet,West,Social Media,Beauty,3,Checkout,2025-10-31 15:59:11
SES05023,USR05023,Tablet,South,Social Media,Electronics,3,Checkout,2025-10-18 19:03:21
SES05024,USR05024,Tablet,East,Google Ads,Home,3,Checkout,2025-10-20 19:06:28
SES05025,USR05025,Desktop,West,Social Media,Fashion,2,Add to Cart,2025-10-02 07:46:28
SES05026,USR05026,Tablet,West,Organic,Beauty,1,Browse,2025-10-20 20:56:14
SES05027,USR05027,Desktop,South,Social Media,Beauty,4,Purchase,2025-10-31 01:54:29
SES05028,USR05028,Desktop,South,Social Media,Fashion,1,Browse,2025-10-28 21:56:26
SES05029,USR05029,Desktop,South,Google Ads,Sports,1,Browse,2025-10-02 02:23:47
SES05030,USR05030,Desktop,North,Social Media,Sports,2,Add to Cart,2025-10-28 02:51:09
SES05031,USR05031,Mobile,South,Social Media,Electronics,1,Browse,2025-10-10 05:51:24
SES05032,USR05032,Mobile,South,Social Media,Home,3,Checkout,2025-10-30 15:18:43
SES05033,USR05033,Desktop,East,Social Media,Home,1,Browse,2025-10-23 08:58:01
SES05034,USR05034,Desktop,North,Organic,Sports,2,Add to Cart,2025-10-27 18:31:04
SES05035,USR05035,Desktop,West,Organic,Electronics,4,Purchase,2025-10-03 15:46:34
SES05036,USR05036,Desktop,East,Email,Home,2,Add to Cart,2025-10-29 15:04:38
SES05037,USR05037,Tablet,West,Email,Sports,3,Checkout,2025-10-26 21:37:51
SES05038,USR05038,Tablet,West,Google Ads,Sports,3,Checkout,2025-10-24 04:08:47
SES05039,USR05039,Desktop,North,Organic,Beauty,2,Add to Cart,2025-10-21 12:30:26
SES05040,USR05040,Mobile,East,Organic,Sports,2,Add to Cart,2025-10-17 10:33:15
SES05041,USR05041,Tablet,East,Social Media,Home,2,Add to Cart,2025-10-15 07:07:27
SES05042,USR05042,Mobile,South,Email,Electronics,1,Browse,2025-10-13 11:57:58
SES05043,USR05043,Desktop,North,Social Media,Fashion,1,Browse,2025-10-29 22:35:35
SES05044,USR05044,Tablet,West,Social Media,Home,3,Checkout,2025-10-29 09:04:37
SES05045,USR05045,Tablet,North,Organic,Fashion,1,Browse,2025-10-07 22:09:13
SES05046,USR05046,Desktop,South,Social Media,Sports,3,Checkout,2025-10-24 01:08:11
SES05047,USR05047,Mobile,South,Organic,Beauty,1,Browse,2025-10-09 22:20:42
SES05048,USR05048,Tablet,North,Organic,Home,1,Browse,2025-10-13 11:34:06
SES05049,USR05049,Desktop,East,Organic,Sports,3,Checkout,2025-10-19 18:39:09
SES05050,USR05050,Tablet,East,Email,Sports,2,Add to Cart,2025-10-05 08:14:05
SES05051,USR05051,Tablet,East,Social Media,Sports,2,Add to Cart,2025-10-14 07:19:21
SES05052,USR05052,Tablet,South,Google Ads,Beauty,4,Purchase,2025-10-04 13:55:10
SES05053,USR05053,Desktop,North,Organic,Electronics,3,Checkout,2025-10-05 21:22:14
SES05054,USR05054,Desktop,South,Social Media,Sports,4,Purchase,2025-10-15 01:45:13
SES05055,USR05055,Desktop,North,Organic,Electronics,1,Browse,2025-10-21 18:51:39
SES05056,USR05056,Mobile,East,Social Media,Beauty,3,Checkout,2025-10-03 01:45:30
SES05057,USR05057,Desktop,West,Email,Fashion,1,Browse,2025-10-15 02:10:33
SES05058,USR05058,Mobile,East,Email,Beauty,3,Checkout,2025-10-31 07:41:19
SES05059,USR05059,Tablet,West,Google Ads,Home,2,Add to Cart,2025-10-06 16:00:27
SES05060,USR05060,Mobile,South,Organic,Beauty,1,Browse,2025-10-17 13:09:34
SES05061,USR05061,Mobile,South,Social Media,Home,1,Browse,2025-10-07 22:44:26
SES05062,USR05062,Desktop,East,Google Ads,Electronics,1,Browse,2025-10-11 05:07:22
SES05063,USR05063,Tablet,North,Email,Electronics,2,Add to Cart,2025-10-19 07:01:41
SES05064,USR05064,Desktop,West,Google Ads,Fashion,2,Add to Cart,2025-10-03 19:12:40
SES05065,USR05065,Mobile,South,Organic,Home,2,Add to Cart,2025-10-13 18:32:05
SES05066,USR05066,Desktop,West,Social Media,Sports,2,Add to Cart,2025-10-03 19:00:51
SES05067,USR05067,Desktop,West,Social Media,Fashion,3,Checkout,2025-10-04 16:44:09
SES05068,USR05068,Desktop,West,Social Media,Beauty,3,Checkout,2025-10-08 13:32:39
SES05069,USR05069,Desktop,East,Google Ads,Sports,2,Add to Cart,2025-10-20 02:36:22
SES05070,USR05070,Tablet,West,Google Ads,Sports,1,Browse,2025-10-12 10:44:37
SES05071,USR05071,Desktop,East,Organic,Fashion,1,Browse,2025-10-23 22:50:50
SES05072,USR05072,Mobile,West,Google Ads,Fashion,1,Browse,2025-10-31 07:52:15
SES05073,USR05073,Desktop,South,Social Media,Electronics,2,Add to Cart,2025-10-08 12:27:50
SES05074,USR05074,Mobile,North,Social Media,Fashion,2,Add to Cart,2025-10-10 21:20:03
SES05075,USR05075,Desktop,South,Organic,Sports,2,Add to Cart,2025-10-21 00:36:06
SES05076,USR05076,Mobile,East,Organic,Fashion,1,Browse,2025-10-26 17:55:06
SES05077,USR05077,Desktop,South,Organic,Sports,3,Checkout,2025-10-07 13:31:28
SES05078,USR05078,Tablet,South,Social Media,Home,2,Add to Cart,2025-10-19 04:10:26
SES05079,USR05079,Tablet,North,Email,Fashion,3,Checkout,2025-10-09 16:19:29
SES05080,USR05080,Mobile,West,Organic,Electronics,1,Browse,2025-10-08 03:42:09
SES05081,USR05081,Mobile,East,Organic,Electronics,1,Browse,2025-10-04 08:48:02
SES05082,USR05082,Desktop,East,Email,Sports,2,Add to Cart,2025-10-24 01:02:19
SES05083,USR05083,Desktop,East,Email,Fashion,3,Checkout,2025-10-22 23:52:36
SES05084,USR05084,Tablet,North,Organic,Home,4,Purchase,2025-10-20 13:40:21
SES05085,USR05085,Mobile,West,Social Media,Electronics,1,Browse,2025-10-19 00:32:34
SES05086,USR05086,Mobile,East,Organic,Electronics,3,Checkout,2025-10-10 17:54:29
SES05087,USR05087,Mobile,East,Email,Fashion,1,Browse,2025-10-18 02:06:50
SES05088,USR05088,Desktop,West,Organic,Electronics,2,Add to Cart,2025-10-18 10:14:13
SES05089,USR05089,Tablet,West,Social Media,Fashion,1,Browse,2025-10-18 14:54:43
SES05090,USR05090,Tablet,West,Organic,Home,1,Browse,2025-10-18 05:33:07
SES05091,USR05091,Desktop,North,Social Media,Home,2,Add to Cart,2025-10-15 08:03:30
SES05092,USR05092,Desktop,South,Email,Sports,1,Browse,2025-10-13 18:48:07
SES05093,USR05093,Mobile,West,Google Ads,Sports,4,Purchase,2025-10-18 20:00:25
SES05094,USR05094,Desktop,West,Organic,Electronics,2,Add to Cart,2025-10-02 02:48:26
SES05095,USR05095,Tablet,East,Google Ads,Electronics,3,Checkout,2025-10-05 02:21:47
SES05096,USR05096,Tablet,South,Social Media,Fashion,3,Checkout,2025-10-30 02:32:52
SES05097,USR05097,Tablet,East,Google Ads,Beauty,2,Add to Cart,2025-10-13 08:01:32
SES05098,USR05098,Tablet,East,Organic,Home,1,Browse,2025-10-23 20:41:59
SES05099,USR05099,Tablet,North,Social Media,Home,2,Add to Cart,2025-10-26 14:00:32
SES05100,USR05100,Mobile,North,Email,Beauty,2,Add to Cart,2025-10-11 12:29:43
SES05101,USR05101,Desktop,East,Google Ads,Home,2,Add to Cart,2025-10-26 13:30:31
SES05102,USR05102,Mobile,East,Organic,Sports,2,Add to Cart,2025-10-24 01:01:21
SES05103,USR05103,Tablet,North,Email,Home,1,Browse,2025-10-23 23:42:12
SES05104,USR05104,Desktop,West,Organic,Fashion,4,Purchase,2025-10-30 06:47:47
SES05105,USR05105,Desktop,West,Organic,Fashion,2,Add to Cart,2025-10-16 17:27:59
SES05106,USR05106,Mobile,South,Google Ads,Fashion,1,Browse,2025-10-09 01:49:45
SES05107,USR05107,Desktop,South,Google Ads,Beauty,1,Browse,2025-10-09 18:20:07
SES05108,USR05108,Tablet,West,Google Ads,Home,2,Add to Cart,2025-10-09 14:48:50
SES05109,USR05109,Tablet,North,Organic,Electronics,1,Browse,2025-10-10 16:41:19
SES05110,USR05110,Desktop,East,Email,Sports,4,Purchase,2025-10-17 03:40:23
SES05111,USR05111,Desktop,West,Email,Electronics,1,Browse,2025-10-27 04:53:47
SES05112,USR05112,Mobile,East,Google Ads,Home,1,Browse,2025-10-17 22:06:05
SES05113,USR05113,Tablet,South,Social Media,Sports,1,Browse,2025-10-02 07:37:58
SES05114,USR05114,Tablet,South,Email,Electronics,3,Checkout,2025-10-08 12:17:05
SES05115,USR05115,Mobile,West,Social Media,Fashion,1,Browse,2025-10-16 10:00:41
SES05116,USR05116,Desktop,East,Email,Sports,2,Add to Cart,2025-10-17 03:49:29
SES05117,USR05117,Tablet,North,Email,Home,2,Add to Cart,2025-10-09 09:14:43
SES05118,USR05118,Tablet,South,Google Ads,Home,2,Add to Cart,2025-10-31 06:20:12
SES05119,USR05119,Mobile,South,Email,Sports,2,Add to Cart,2025-10-26 19:44:29
SES05120,USR05120,Mobile,South,Google Ads,Home,2,Add to Cart,2025-10-22 03:05:18
SES05121,USR05121,Desktop,East,Email,Beauty,2,Add to Cart,2025-10-16 18:28:40
SES05122,USR05122,Mobile,North,Email,Electronics,1,Browse,2025-10-02 01:38:16
SES05123,USR05123,Desktop,West,Google Ads,Sports,4,Purchase,2025-10-30 07:52:13
SES05124,USR05124,Desktop,West,Email,Sports,1,Browse,2025-10-10 13:04:42
SES05125,USR05125,Tablet,East,Organic,Electronics,2,Add to Cart,2025-10-05 07:59:11
SES05126,USR05126,Tablet,South,Google Ads,Home,2,Add to Cart,2025-10-15 12:18:11
SES05127,USR05127,Desktop,East,Email,Home,3,Checkout,2025-10-12 11:58:09
SES05128,USR05128,Desktop,East,Google Ads,Fashion,1,Browse,2025-10-12 20:01:15
SES05129,USR05129,Tablet,North,Organic,Electronics,2,Add to Cart,2025-10-17 22:41:29
SES05130,USR05130,Tablet,East,Email,Beauty,3,Checkout,2025-10-28 23:19:59
SES05131,USR05131,Desktop,South,Organic,Sports,1,Browse,2025-10-09 13:18:10
SES05132,USR05132,Tablet,North,Email,Electronics,4,Purchase,2025-10-15 23:59:33
SES05133,USR05133,Tablet,South,Organic,Beauty,2,Add to Cart,2025-10-11 13:28:03
SES05134,USR05134,Tablet,East,Social Media,Electronics,1,Browse,2025-10-19 17:55:36
SES05135,USR05135,Desktop,West,Social Media,Electronics,2,Add to Cart,2025-10-29 15:39:08
SES05136,USR05136,Tablet,West,Social Media,Home,2,Add to Cart,2025-10-03 06:08:22
SES05137,USR05137,Mobile,West,Google Ads,Sports,2,Add to Cart,2025-10-28 01:14:18
SES05138,USR05138,Desktop,East,Organic,Home,4,Purchase,2025-10-05 09:00:03
SES05139,USR05139,Mobile,North,Email,Fashion,1,Browse,2025-10-12 13:39:09
SES05140,USR05140,Tablet,West,Email,Fashion,3,Checkout,2025-10-10 13:05:00
SES05141,USR05141,Mobile,West,Google Ads,Home,4,Purchase,2025-10-03 01:47:39
SES05142,USR05142,Mobile,South,Organic,Sports,4,Purchase,2025-10-24 12:44:40
SES05143,USR05143,Tablet,East,Social Media,Sports,2,Add to Cart,2025-10-26 21:15:06
SES05144,USR05144,Tablet,North,Organic,Home,2,Add to Cart,2025-10-29 12:36:23
SES05145,USR05145,Mobile,West,Organic,Fashion,1,Browse,2025-10-05 01:27:11
SES05146,USR05146,Tablet,North,Social Media,Sports,1,Browse,2025-10-14 12:46:29
SES05147,USR05147,Tablet,East,Organic,Sports,2,Add to Cart,2025-10-21 14:39:42
SES05148,USR05148,Mobile,West,Social Media,Electronics,3,Checkout,2025-10-18 13:36:38
SES05149,USR05149,Tablet,North,Google Ads,Fashion,4,Purchase,2025-10-03 01:37:48
SES05150,USR05150,Mobile,West,Google Ads,Fashion,1,Browse,2025-10-16 12:56:02
SES05151,USR05151,Mobile,South,Organic,Beauty,1,Browse,2025-10-29 21:49:27
SES05152,USR05152,Tablet,East,Email,Home,1,Browse,2025-10-10 06:28:52
SES05153,USR05153,Tablet,East,Google Ads,Electronics,2,Add to Cart,2025-10-03 04:19:22
SES05154,USR05154,Mobile,West,Organic,Beauty,4,Purchase,2025-10-07 17:24:12
SES05155,USR05155,Tablet,East,Social Media,Electronics,2,Add to Cart,2025-10-11 14:26:15
SES05156,USR05156,Desktop,West,Google Ads,Home,1,Browse,2025-10-11 06:43:02
SES05157,USR05157,Tablet,West,Google Ads,Fashion,2,Add to Cart,2025-10-07 18:05:54
SES05158,USR05158,Mobile,East,Organic,Fashion,2,Add to Cart,2025-10-14 03:28:10
SES05159,USR05159,Mobile,North,Organic,Electronics,4,Purchase,2025-10-10 19:18:17
SES05160,USR05160,Desktop,North,Social Media,Sports,2,Add to Cart,2025-10-09 06:07:59
